Nodo,Rw Settembre,Rw Ottobre,Rw Novembre,Rw Dicembre,Rw Dicembre Predetto,Rwerrore
Zibelinam,,1.0,1.0,1.0,1.0,0
jonascardona,,1.0,1.0,1.0,1.0,0
AnnaMariaRosas1,0.94,0.97,0.25,0.33,0.029999999999999361,15.000000000000032
zerozerozecche,,1.0,1.0,1.0,1.0,0
webnauta5_9,1.0,0.33,0.13,0.2,-0.38333333333333375,29.166666666666686
nadia_corcione,,1.0,1.0,1.0,1.0,0
nanita7m,,1.0,0.33,0.2,-0.33999999999999853,26.999999999999925
Luisgrod,,1.0,1.0,1.0,1.0,0
GianGiach,1.0,-0.04,0.07,0.33,-0.58666666666666734,45.83333333333337
RodriguezPinero,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
IsabelMariaAlmo,,1.0,1.0,1.0,1.0,0
Lexie_The_Queen,,0.96,-0.02,1.0,-0.999999999999998,99.9999999999999
tiziana_magnani,,1.0,1.0,1.0,1.0,0
MERITOCRACIA2,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
RosannaPace89,,1.0,1.0,1.0,1.0,0
geriatra_1,,1.0,0.5,0.33,6.6613381477509392e-16,16.499999999999968
txuslaguay,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
raffaghellogian,1.0,0.48,0.01,0.33,-0.49333333333333385,41.16666666666669
maddyvalerio06,1.0,1.0,1.0,0.5,0.99999999999999967,24.999999999999982
AnaM_GallardoP,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
MCarmenJordan,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
BorsottiAlessio,0.16,0.67,0.59,1.0,0.90333333333333354,4.833333333333323
Jada_win,0.5,0.5,0.33,0.0,0.27333333333333304,13.666666666666652
Mucci1963,,1.0,1.0,1.0,1.0,0
gironisrael,,1.0,1.0,1.0,1.0,0
violet6femme,,1.0,1.0,1.0,1.0,0
culturacomplu,,1.0,1.0,1.0,1.0,0
monikant5,0.5,0.33,0.33,0.33,0.21666666666666645,5.6666666666666785
pacienteseguro,,1.0,1.0,1.0,1.0,0
emocionycambio,,1.0,1.0,1.0,1.0,0
HaapalaRiitta,,0.0,1.0,1.0,1.0,0
KZeneise,,1.0,1.0,1.0,1.0,0
Carmenr39892097,,0.96,0.0,1.0,-0.95999999999999885,97.99999999999994
MiikkaKeranen,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
capitanharlock2,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
pilardlsh,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
zolangegonzalez,,1.0,1.0,1.0,1.0,0
_tintalibre,,0.8,0.8,0.8,0.80000000000000082,3.885780586188048e-14
gothicprofile,,1.0,1.0,1.0,1.0,0
stefania_camosi,,1.0,1.0,1.0,1.0,0
parlattando,,1.0,1.0,1.0,1.0,0
FrancesJose,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
ValoresSociedad,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
1_Joe89,,1.0,1.0,1.0,1.0,0
matteocassa2,,1.0,1.0,1.0,1.0,0
gossiptvenews,,1.0,1.0,1.0,1.0,0
sheilly_ann,,1.0,1.0,1.0,1.0,0
davideormellese,,1.0,0.5,0.67,6.6613381477509392e-16,33.49999999999997
ecocom,,1.0,1.0,1.0,1.0,0
AgneluttoP,1.0,0.02,0.8,0.67,0.4066666666666664,13.166666666666682
JuanyGar63,,1.0,1.0,1.0,1.0,0
RepFederalChile,1.0,1.0,1.0,0.5,0.99999999999999967,24.999999999999982
ErnestNunezG,,1.0,1.0,1.0,1.0,0
GironArevalo,1.0,1.0,0.5,0.5,0.33333333333333259,8.333333333333371
cuidadosSM,,1.0,1.0,1.0,1.0,0
PPolicy_News,1.0,1.0,1.0,-1.0,0.99999999999999967,99.99999999999997
VincinoWeb,-1.0,-1.0,-1.0,-1.0,-0.99999999999999967,1.6653345369377348e-14
lali_amiga,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
pajarrraca,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
luisaadani,,1.0,1.0,1.0,1.0,0
BUENOTE184,,1.0,1.0,1.0,1.0,0
PossidonioGiord,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
esajas1,-1.0,-1.0,-0.5,-1.0,-0.33333333333333259,33.33333333333337
godiegarciat,,1.0,1.0,1.0,1.0,0
mirochis,,1.0,1.0,1.0,1.0,0
Antijuridicidad,,1.0,1.0,1.0,1.0,0
GloriaFuentesSa,,1.0,1.0,0.5,1.0,25.0
UAAR_it,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
elenamente3,,0.47,0.5,0.5,0.53000000000000014,1.5000000000000069
margampons,,1.0,1.0,0.5,1.0,25.0
jlprequejo,1.0,0.4,0.6,0.4,0.2666666666666665,6.666666666666677
EleonoraFrance,,1.0,1.0,1.0,1.0,0
yppi2011,,1.0,1.0,1.0,1.0,0
Derechoalavida,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
JaumeFuster_RS,1.0,0.33,0.46,0.43,0.056666666666665755,18.66666666666671
GaiaGuasp,,1.0,0.93,-0.08,0.86000000000000087,47.00000000000004
sil_viar0,,1.0,1.0,1.0,1.0,0
Valter14032653,,0.0,0.0,0.0,0.0,0
EoLC_research,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
giu33liana,0.13,0.21,0.04,-0.07,0.03666666666666657,5.333333333333329
PoliticRetwitt,,1.0,0.01,0.0,-0.97999999999999843,48.99999999999992
MauroBeltramo,,1.0,0.5,0.33,6.6613381477509392e-16,16.499999999999968
LadyJosepha,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
laurabergamas,0.13,0.08,0.02,0.06,-0.033333333333333381,4.666666666666669
MarioPa56744878,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
DoraMillaci,,1.0,1.0,1.0,1.0,0
ReteComuniSIN,,1.0,1.0,1.0,1.0,0
efepress,,1.0,1.0,1.0,1.0,0
Heltos,,1.0,1.0,1.0,1.0,0
IBCCanarias,,1.0,1.0,1.0,1.0,0
anestraat,,1.0,1.0,1.0,1.0,0
mjrmb,1.0,0.5,0.5,0.5,0.16666666666666607,16.666666666666696
brunanera39,,1.0,0.33,1.0,-0.33999999999999853,66.99999999999993
jomononix,,1.0,1.0,1.0,1.0,0
eliadallaglio,,1.0,1.0,1.0,1.0,0
hazteoir,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
SYMPOSIUMnews,,1.0,1.0,1.0,1.0,0
ErmannoCastaldo,0.5,0.5,0.5,0.5,0.49999999999999983,8.326672684688674e-15
bennymusillami,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
reinadido,,1.0,1.0,1.0,1.0,0
pandaudrey,,-1.0,-1.0,-1.0,-1.0,0
HealthLawQUT,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
asceppacerca,,1.0,1.0,1.0,1.0,0
Vandabio,,0.96,0.0,1.0,-0.95999999999999885,97.99999999999994
luciavized,,1.0,1.0,1.0,1.0,0
kkonigliani,,1.0,1.0,-1.0,1.0,100.0
Soy_Eleazar,,1.0,0.5,0.5,6.6613381477509392e-16,24.999999999999968
EdoardoQuaquini,,0.25,0.15,0.14,0.050000000000000211,4.49999999999999
Elio50662856,,0.18,-0.0,0.5,-0.1799999999999996,33.99999999999998
fatina909,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
enzo2308,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
santinaf,,1.0,0.5,1.0,6.6613381477509392e-16,49.999999999999964
Giustizia47Vera,0.96,0.02,0.02,-0.0,-0.60666666666666735,30.333333333333368
JesusPage1,,1.0,1.0,1.0,1.0,0
divita_miriam,1.0,1.0,0.99,0.49,0.98666666666666625,24.833333333333314
Inexhibit_mag,,1.0,0.5,0.0,6.6613381477509392e-16,3.3306690738754696e-14
FlorianaMissori,,1.0,1.0,1.0,1.0,0
ANTONIACUE,,1.0,1.0,1.0,1.0,0
elmostrador,,1.0,1.0,1.0,1.0,0
andrea__braga,,1.0,0.5,0.5,6.6613381477509392e-16,24.999999999999968
eryka_bo,0.94,0.0,0.0,-0.0,-0.62666666666666737,31.333333333333368
BSalvarani,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
dario_gned,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
M1chelangel_0,,-1.0,-1.0,-1.0,-1.0,0
SottoLaMole,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
ChrisPeverieri,,1.0,1.0,1.0,1.0,0
crecio74,,1.0,1.0,1.0,1.0,0
EmanueleSalern5,,0.25,0.17,-0.0,0.090000000000000191,4.50000000000001
barbaralai84,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
BabunitaSeco,,1.0,1.0,1.0,1.0,0
Clara_HVDT,,1.0,1.0,1.0,1.0,0
feliciagiudice1,,-1.0,1.0,-1.0,1.0,100.0
terribleteacher,,1.0,1.0,1.0,1.0,0
nameKimmo,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
catnoir3,,-1.0,-1.0,-1.0,-1.0,0
masterenproyect,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
velocevolo,,1.0,1.0,0.5,1.0,25.0
bioeticaweb,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
crislands,,1.0,1.0,1.0,1.0,0
LuisaCarrascoV,,1.0,1.0,1.0,1.0,0
GiaPettinelli,,1.0,1.0,1.0,1.0,0
Irus777,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
elcomercio_peru,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
NotiCampina,,1.0,1.0,1.0,1.0,0
PossibileIt,,1.0,1.0,1.0,1.0,0
ecodaipalazzi,,1.0,1.0,1.0,1.0,0
fgabry3740,,1.0,1.0,1.0,1.0,0
NinoCoppola82,1.0,0.5,0.5,0.5,0.16666666666666607,16.666666666666696
latamaru77,,1.0,1.0,1.0,1.0,0
promocionLibros,,1.0,1.0,1.0,1.0,0
r_formigoni,,1.0,0.5,0.5,6.6613381477509392e-16,24.999999999999968
ErcoleRossi,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
GRAZMORGANGRACE,,0.96,0.04,1.0,-0.87999999999999923,93.99999999999996
Marghe65834647,,1.0,0.67,1.0,0.34000000000000086,32.99999999999996
jsolartep,,1.0,1.0,1.0,1.0,0
BGrisafi,,0.25,0.0,0.5,-0.24999999999999967,37.499999999999986
edibastianelli,-1.0,0.0,0.0,0.33,0.66666666666666741,16.83333333333337
anna_mazzone,,0.96,-0.02,1.0,-0.999999999999998,99.9999999999999
annalisapanello,,0.11,0.02,0.46,-0.06999999999999984,26.49999999999999
FrancescoBlotto,,1.0,1.0,1.0,1.0,0
o_agudelo75,,1.0,1.0,1.0,1.0,0
coraggioEpaura,,0.96,0.0,0.33,-0.95999999999999885,64.49999999999994
VanityFairIt,,1.0,1.0,1.0,1.0,0
elisa24102,,1.0,1.0,0.22,1.0,39.0
an12frnc,1.0,0.5,0.25,0.5,-0.16666666666666785,33.33333333333339
padrearturosaiz,,1.0,1.0,1.0,1.0,0
Perdukistan,0.96,0.18,0.25,0.03,-0.24666666666666703,13.833333333333353
FurfaroFrancesc,,1.0,1.0,1.0,1.0,0
cantuale,,1.0,0.33,0.25,-0.33999999999999853,29.499999999999925
toyenlacalle,,1.0,1.0,1.0,1.0,0
VincentMele92,,0.96,0.0,1.0,-0.95999999999999885,97.99999999999994
angelicavillg,1.0,1.0,0.5,0.5,0.33333333333333259,8.333333333333371
SueHarris1951,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
joejo2002,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
mcdellamico,,0.5,0.49,0.5,0.48000000000000015,0.9999999999999926
GabrielaFor,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
FrancoDiPaola,,0.32,0.4,1.0,0.47999999999999998,26.0
RaoGiordano,,1.0,0.5,1.0,6.6613381477509392e-16,49.999999999999964
SteCavallaro,,1.0,1.0,1.0,1.0,0
niegotiziana,0.94,0.49,0.24,-1.0,-0.14333333333333376,42.833333333333314
sonisope,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
avispadechile,,1.0,1.0,1.0,1.0,0
contini_rosario,,1.0,0.0,0.2,-0.99999999999999867,59.99999999999993
DiazAmezu,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
andreag_osteo,1.0,0.06,0.03,0.0,-0.60666666666666691,30.333333333333346
LeerCapacita,,1.0,1.0,1.0,1.0,0
vancinimaria,,1.0,1.0,1.0,1.0,0
ROBZIK,,1.0,1.0,1.0,1.0,0
MarcellaOnnis,0.94,0.49,0.25,1.0,-0.13000000000000056,56.50000000000003
pidemath,,0.5,0.5,0.5,0.50000000000000022,1.1102230246251565e-14
radicalifoggia,,0.99,0.5,1.0,0.010000000000001341,49.499999999999936
massimo_ascari,,1.0,1.0,1.0,1.0,0
fojarol,0.94,0.97,-0.02,0.5,-0.33000000000000074,41.500000000000036
AmorDander771,,1.0,1.0,1.0,1.0,0
Nadif,,1.0,1.0,1.0,1.0,0
MarrtaRomero,,1.0,1.0,1.0,1.0,0
JonePierantonio,0.0,0.0,0.45,0.07,0.60000000000000009,26.5
carmenfefe,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
MarcoMariani_IT,,1.0,0.0,0.33,-0.99999999999999867,66.49999999999994
Mattjugolino,0.5,0.14,0.11,0.24,-0.14000000000000035,19.000000000000018
curiosamen,,1.0,0.5,0.0,6.6613381477509392e-16,3.3306690738754696e-14
mari_arena75,,1.0,1.0,1.0,1.0,0
gerardo_laguna,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
AdrianoGizzi,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
lanebbiapadana,,1.0,1.0,0.0,1.0,50.0
BiasinNicola,,1.0,1.0,1.0,1.0,0
matilderossi14,,0.5,0.33,0.33,0.16000000000000059,8.499999999999972
VGentilomo,,0.5,0.15,0.5,-0.19999999999999918,34.99999999999996
aleiannucci77,,1.0,0.0,1.0,-0.99999999999999867,99.99999999999993
alosrosa57,,1.0,1.0,1.0,1.0,0
GLaveaga,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
BMalebran,,1.0,1.0,1.0,1.0,0
NadaAlfano,,1.0,0.33,1.0,-0.33999999999999853,66.99999999999993
LuigiaFio,0.5,0.33,0.5,0.6,0.44333333333333319,7.833333333333339
AdelinaRicciar1,1.0,0.5,0.33,0.33,-0.060000000000000719,19.500000000000036
francofalc,0.5,0.5,0.5,1.0,0.49999999999999983,25.00000000000001
Bastard1974,,1.0,1.0,1.0,1.0,0
_Infoactualidad,,1.0,1.0,1.0,1.0,0
Fondaz_Veronesi,,1.0,1.0,1.0,1.0,0
RosanaRibera,1.0,0.5,0.5,0.33,0.16666666666666607,8.166666666666696
iltrenoromalido,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
xpombo,,1.0,1.0,1.0,1.0,0
JUANMORALISTA,,1.0,1.0,1.0,1.0,0
lanzigiuseppe,,1.0,1.0,1.0,1.0,0
LutoEnColores,,1.0,1.0,1.0,1.0,0
MoragMcCook,,1.0,1.0,1.0,1.0,0
ronnyrosales8,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Rosita_deMaria,,1.0,1.0,1.0,1.0,0
Ego314,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
julesbeton,,1.0,1.0,1.0,1.0,0
GIULIONE1,,1.0,1.0,1.0,1.0,0
gianvitosibilio,,0.5,0.2,0.13,-0.099999999999999423,11.499999999999972
Osteo74,0.96,0.0,0.49,-0.04,0.013333333333333086,2.6666666666666545
jav_riv,,1.0,1.0,1.0,1.0,0
javieralvarado8,,1.0,1.0,1.0,1.0,0
DiegoAngelino83,,1.0,1.0,1.0,1.0,0
mtz1305,0.47,0.5,0.5,1.0,0.52000000000000002,24.0
PillaPaladini,,0.64,-0.01,0.33,-0.65999999999999881,49.49999999999994
DottorWatson,,1.0,1.0,1.0,1.0,0
AntonioYepesCD,,1.0,1.0,1.0,1.0,0
fullrobyn,0.5,0.5,0.0,0.29,-0.16666666666666696,22.833333333333346
CarloMusa,,1.0,0.5,1.0,6.6613381477509392e-16,49.999999999999964
Fe_DiLeo,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
francy_dream,,1.0,1.0,1.0,1.0,0
Maaninkavaara,,1.0,1.0,1.0,1.0,0
AnaGRiverPlate,,1.0,1.0,1.0,1.0,0
reyconbarba,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
rosamari732,,1.0,1.0,1.0,1.0,0
Aliicedrc,,1.0,1.0,1.0,1.0,0
PaxetBonumLux,1.0,1.0,0.25,0.33,-4.4408920985006262e-16,16.50000000000002
iside50,-1.0,-1.0,-1.0,0.0,-0.99999999999999967,49.999999999999986
crystyana2003,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
mmttccmm,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
jomacima,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
mcaratozzolo58,,1.0,0.33,0.5,-0.33999999999999853,41.99999999999993
Revolbailar,,1.0,1.0,1.0,1.0,0
OscarFlorianIBC,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
FPuggini,,1.0,0.5,1.0,6.6613381477509392e-16,49.999999999999964
NewsweekEspanol,,1.0,1.0,1.0,1.0,0
DAVID_PEREZ16,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
tremendaful,1.0,1.0,0.13,0.0,-0.16000000000000036,8.000000000000018
blueconomia,,1.0,1.0,1.0,1.0,0
lauramanzini_it,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
atecheseilunica,,1.0,1.0,1.0,1.0,0
anarpacheco,,1.0,1.0,1.0,1.0,0
MPenikas,,1.0,0.33,0.0,-0.33999999999999853,16.999999999999925
PieroSavaresi,,1.0,0.49,1.0,-0.019999999999998908,50.99999999999994
mtbosa,,1.0,1.0,1.0,1.0,0
Angelo2456,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Vanganel,,1.0,1.0,1.0,1.0,0
robertafidanzia,,1.0,1.0,1.0,1.0,0
de1969,,1.0,1.0,1.0,1.0,0
MilanoValdese,1.0,1.0,0.6,0.27,0.46666666666666579,9.833333333333288
serenel14278447,1.0,1.0,0.8,1.0,0.73333333333333328,13.333333333333336
sciollo191,,-1.0,-1.0,-1.0,-1.0,0
LeonardoR19,,1.0,1.0,1.0,1.0,0
gim_mariana,,1.0,1.0,1.0,1.0,0
monn60,,1.0,1.0,0.5,1.0,25.0
dalzottoflorian,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Diveeer1,,1.0,1.0,0.0,1.0,50.0
amartpenalv,,1.0,1.0,1.0,1.0,0
carseri,,0.24,0.04,0.33,-0.15999999999999975,24.49999999999999
Matteo_Munno,,1.0,1.0,1.0,1.0,0
repubblica,,1.0,1.0,1.0,1.0,0
fcastia,1.0,0.63,0.08,0.05,-0.35000000000000075,20.000000000000036
FedericoVilla2,,1.0,1.0,1.0,1.0,0
Barabba1,,1.0,0.25,0.33,-0.49999999999999845,41.49999999999993
isaabelalonsoda,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Mediaweblife,,1.0,1.0,1.0,1.0,0
jplazav,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
889Noticias,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
spaziodimirko,,1.0,1.0,1.0,1.0,0
clastella2017,1.0,0.5,0.2,0.14,-0.23333333333333406,18.666666666666703
LLefischia,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
vivianamorchio,,1.0,1.0,1.0,1.0,0
Charlygatooo,,1.0,1.0,1.0,1.0,0
AlisaRusBuffo,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
elluas,,1.0,1.0,1.0,1.0,0
DAMTLEMHN,,1.0,1.0,1.0,1.0,0
Maurizio_Lupi,,1.0,1.0,1.0,1.0,0
75Ginny,0.5,0.5,0.25,0.05,0.1666666666666663,5.833333333333314
RM_II_Possibile,,1.0,1.0,1.0,1.0,0
aciprensa,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
svale16,,1.0,1.0,1.0,1.0,0
giannettaOr,,1.0,1.0,1.0,1.0,0
Nic_Panta,0.94,1.0,0.04,0.48,-0.24000000000000066,36.00000000000003
scaradave,,-1.0,-1.0,-1.0,-1.0,0
BCarazzolo,,1.0,0.5,0.17,6.6613381477509392e-16,8.499999999999968
FPactual,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
giorgiasalvato,,1.0,1.0,1.0,1.0,0
AnnamariaAcerra,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
DorisLourdes_11,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
licia_la,-1.0,-1.0,-1.0,-1.0,-0.99999999999999967,1.6653345369377348e-14
MariaGu72189811,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
capogriso,,1.0,1.0,1.0,1.0,0
Lcungi,,1.0,0.14,0.17,-0.7199999999999982,44.499999999999915
senzasinistra,0.47,0.5,0.28,1.0,0.22666666666666629,38.666666666666686
pino_nostro,,1.0,1.0,1.0,1.0,0
maitesancat,,1.0,1.0,1.0,1.0,0
ilmessaggeroit,,1.0,1.0,1.0,1.0,0
g_limitone,,1.0,1.0,1.0,1.0,0
Andrearatio,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
danielat65,,1.0,1.0,1.0,1.0,0
conosbalboaga,1.0,0.5,0.5,0.75,0.16666666666666607,29.166666666666696
sergiodadamo,,0.2,0.05,1.0,-0.099999999999999756,54.999999999999986
gabrielezagni,,1.0,1.0,1.0,1.0,0
Ganbol74,,1.0,1.0,1.0,1.0,0
Panf57,,1.0,0.5,0.5,6.6613381477509392e-16,24.999999999999968
oldo_bis,0.94,0.49,0.06,0.19,-0.38333333333333397,28.666666666666696
micioalato,,0.5,0.17,0.17,-0.15999999999999914,16.499999999999957
AntonellaGrim,,1.0,0.5,0.5,6.6613381477509392e-16,24.999999999999968
ANGELACONGIU,,1.0,1.0,1.0,1.0,0
TheG_Ralpha,,0.99,0.25,0.0,-0.48999999999999844,24.499999999999922
MarisaLevi1,,1.0,0.33,0.17,-0.33999999999999853,25.49999999999993
andreaAocello,1.0,1.0,1.0,0.5,0.99999999999999967,24.999999999999982
GASirianni,,1.0,0.25,0.5,-0.49999999999999845,49.99999999999992
milycimadevilla,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
FernandodPablo,,1.0,1.0,1.0,1.0,0
jmalavep1,,1.0,1.0,1.0,1.0,0
mottinelli,,1.0,1.0,1.0,1.0,0
jmsan314,,1.0,1.0,1.0,1.0,0
paoloigna1,,1.0,0.5,0.25,6.6613381477509392e-16,12.499999999999966
ahoramurciapati,,1.0,1.0,1.0,1.0,0
Sarinayetnot,,0.96,0.0,1.0,-0.95999999999999885,97.99999999999994
romeo301981,0.54,0.39,0.02,0.14,-0.20333333333333359,17.16666666666668
J_Sanchez_Serna,1.0,0.5,0.13,0.5,-0.32666666666666733,41.333333333333364
evrugi,,1.0,1.0,1.0,1.0,0
SCC_Bassano,,1.0,1.0,1.0,1.0,0
VittorioPalumbo,,0.5,0.15,0.25,-0.19999999999999918,22.499999999999957
MariaC_Pisani,,1.0,0.67,1.0,0.34000000000000086,32.99999999999996
pitmun,,1.0,0.33,0.33,-0.33999999999999853,33.49999999999993
PicchixFirenze,,1.0,0.5,1.0,6.6613381477509392e-16,49.999999999999964
GLORIAGARRE,,1.0,1.0,1.0,1.0,0
Graciel01759600,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
ManySkills1701,1.0,1.0,0.5,0.5,0.33333333333333259,8.333333333333371
medicojunghiano,,1.0,0.33,0.5,-0.33999999999999853,41.99999999999993
meygagoyzueta,,1.0,1.0,1.0,1.0,0
SinnovaIT,,1.0,1.0,1.0,1.0,0
p_pedra,,0.96,0.0,1.0,-0.95999999999999885,97.99999999999994
PelliPetja,,1.0,1.0,1.0,1.0,0
DomenicoMazzil5,,1.0,0.67,0.13,0.34000000000000086,10.500000000000043
fgb_sw,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
71locatelli,,0.2,0.01,1.0,-0.1799999999999996,58.999999999999986
ValComm,,0.0,-0.38,-0.5,-0.75999999999999945,12.999999999999973
senori_dima,,1.0,1.0,1.0,1.0,0
JSaezGalan,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
elisabarbini,,1.0,1.0,1.0,1.0,0
r_portoghesi,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
TizianaSandrin4,,1.0,1.0,1.0,1.0,0
mojacar12,,1.0,1.0,1.0,1.0,0
OteroJimena,,1.0,1.0,1.0,1.0,0
zucche_rosa,,1.0,1.0,0.5,1.0,25.0
actuallcom,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
SI_sinistra,,1.0,0.04,0.5,-0.91999999999999771,70.99999999999989
albebragaglia,,1.0,1.0,1.0,1.0,0
CursoPbc,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
GVNVNCR,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
concitadeg,,1.0,1.0,1.0,1.0,0
MariaLMontalban,,1.0,1.0,1.0,1.0,0
TuttoQuaNews,1.0,0.5,0.25,0.33,-0.16666666666666785,24.833333333333393
elenaruggeri2,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Prodigo_,1.0,1.0,1.0,0.5,0.99999999999999967,24.999999999999982
mrboo80,,1.0,1.0,1.0,1.0,0
alftab3,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
dbati79,1.0,0.67,0.29,0.03,-0.056666666666667531,4.333333333333377
GGeinzger,0.94,0.97,0.49,1.0,0.34999999999999976,32.500000000000014
NickMyOnlyOne,0.14,0.0,0.02,0.0,-0.066666666666666763,3.3333333333333384
francescafiloc2,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
JoseAsael,,1.0,1.0,1.0,1.0,0
lauralruiz,,1.0,1.0,1.0,1.0,0
cinziacaporale,0.17,0.08,-0.01,0.0,-0.10000000000000003,5.000000000000002
SegatDavide,1.0,0.5,0.25,0.25,-0.16666666666666785,20.833333333333393
claudia_condori,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Franciscoteran0,,1.0,1.0,1.0,1.0,0
SignorAldo,,1.0,1.0,1.0,1.0,0
Yowsa777,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
SOLIDARIDADNET,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
