Nodo,Venezuela Settembre,Venezuela Ottobre,Venezuela Novembre,Venezuela Dicembre,Venezuela Dicembre Predetto,Venezuelaerrore
zolangegonzalez,,1.0,1.0,1.0,1.0,0
_tintalibre,,1.0,1.0,1.0,1.0,0
gothicprofile,,1.0,1.0,1.0,1.0,0
stefania_camosi,,1.0,1.0,1.0,1.0,0
parlattando,,1.0,1.0,1.0,1.0,0
FrancesJose,1.0,1.0,1.0,1.0,1.0,0
ValoresSociedad,1.0,1.0,1.0,1.0,1.0,0
1_Joe89,,1.0,1.0,1.0,1.0,0
matteocassa2,,1.0,1.0,1.0,1.0,0
gossiptvenews,,1.0,1.0,1.0,1.0,0
sheilly_ann,,1.0,1.0,1.0,1.0,0
davideormellese,,1.0,1.0,1.0,1.0,0
ecocom,,1.0,1.0,1.0,1.0,0
AgneluttoP,1.0,1.0,1.0,1.0,1.0,0
JuanyGar63,,1.0,1.0,1.0,1.0,0
RepFederalChile,1.0,1.0,1.0,1.0,1.0,0
ErnestNunezG,,1.0,1.0,1.0,1.0,0
GironArevalo,1.0,1.0,1.0,1.0,1.0,0
cuidadosSM,,1.0,1.0,1.0,1.0,0
PPolicy_News,1.0,1.0,1.0,-1.0,1.0,100.0
VincinoWeb,-1.0,-1.0,-1.0,-1.0,-1.0,0
lali_amiga,1.0,1.0,1.0,1.0,1.0,0
pajarrraca,1.0,1.0,1.0,1.0,1.0,0
luisaadani,,1.0,1.0,1.0,1.0,0
BUENOTE184,,1.0,1.0,1.0,1.0,0
PossidonioGiord,1.0,1.0,1.0,1.0,1.0,0
esajas1,-1.0,-1.0,-1.0,-1.0,-1.0,0
godiegarciat,,1.0,1.0,1.0,1.0,0
mirochis,,1.0,1.0,1.0,1.0,0
Antijuridicidad,,1.0,1.0,1.0,1.0,0
GloriaFuentesSa,,1.0,1.0,1.0,1.0,0
UAAR_it,1.0,1.0,1.0,1.0,1.0,0
elenamente3,,0.5905703640004374,1.0,1.0,1.0,0
margampons,,1.0,1.0,1.0,1.0,0
jlprequejo,1.0,1.0,1.0,1.0,1.0,0
EleonoraFrance,,1.0,1.0,1.0,1.0,0
yppi2011,,1.0,0.9314402311199229,1.0,0.9314402311199229,3.427988444003854
Derechoalavida,1.0,1.0,1.0,1.0,1.0,0
JaumeFuster_RS,1.0,1.0,1.0,1.0,1.0,0
GaiaGuasp,,0.9678128683136531,0.7549702244179696,0.5442624579844915,0.7549702244179696,10.535388321673905
sil_viar0,,1.0,1.0,1.0,1.0,0
Valter14032653,,-1.0,-1.0,-1.0,-1.0,0
EoLC_research,1.0,1.0,1.0,1.0,1.0,0
giu33liana,0.2952845498199721,0.667758396430139,0.6821889678015736,0.7362428004388039,0.6749736821158563,3.0634559161473787
PoliticRetwitt,,1.0,0.9895775895448635,1.0,0.9895775895448635,0.5211205227568239
MauroBeltramo,,1.0,1.0,1.0,1.0,0
LadyJosepha,1.0,1.0,1.0,1.0,1.0,0
laurabergamas,1.0,1.0,1.0,1.0,1.0,0
MarioPa56744878,1.0,1.0,1.0,1.0,1.0,0
DoraMillaci,,1.0,1.0,1.0,1.0,0
ReteComuniSIN,,1.0,1.0,1.0,1.0,0
efepress,,1.0,1.0,1.0,1.0,0
Heltos,,1.0,1.0,1.0,1.0,0
IBCCanarias,,1.0,1.0,1.0,1.0,0
anestraat,,1.0,1.0,1.0,1.0,0
mjrmb,1.0,1.0,1.0,1.0,1.0,0
brunanera39,,1.0,1.0,1.0,1.0,0
jomononix,,1.0,1.0,1.0,1.0,0
eliadallaglio,,1.0,1.0,1.0,1.0,0
hazteoir,1.0,1.0,1.0,1.0,1.0,0
SYMPOSIUMnews,,1.0,1.0,1.0,1.0,0
ErmannoCastaldo,1.0,1.0,1.0,1.0,1.0,0
bennymusillami,1.0,1.0,1.0,1.0,1.0,0
reinadido,,1.0,1.0,1.0,1.0,0
pandaudrey,,-1.0,-1.0,-1.0,-1.0,0
HealthLawQUT,1.0,1.0,1.0,1.0,1.0,0
asceppacerca,,1.0,1.0,1.0,1.0,0
Vandabio,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
luciavized,,1.0,1.0,1.0,1.0,0
kkonigliani,,1.0,1.0,-1.0,1.0,100.0
Soy_Eleazar,,1.0,1.0,1.0,1.0,0
EdoardoQuaquini,,0.9634853534615876,0.8793359631791603,0.9260421096551374,0.8793359631791603,2.3353073237988573
Elio50662856,,0.9071824001275135,0.4734835690733169,0.2652270800845148,0.4734835690733169,10.412824449440105
fatina909,1.0,1.0,1.0,1.0,1.0,0
enzo2308,1.0,1.0,1.0,1.0,1.0,0
santinaf,,1.0,1.0,1.0,1.0,0
Giustizia47Vera,0.7764221520011908,0.9841138355761996,0.9096051574897889,0.8968906159332438,0.9468594965329942,2.4984440299875175
JesusPage1,,1.0,1.0,1.0,1.0,0
divita_miriam,1.0,1.0,0.9314402311199229,0.7040816326530612,0.9657201155599615,13.081924145345013
Inexhibit_mag,,0.9678128683136531,0.7549702244179696,0.8968906159332438,0.7549702244179696,7.096019575763712
FlorianaMissori,,1.0,1.0,1.0,1.0,0
ANTONIACUE,,1.0,1.0,1.0,1.0,0
elmostrador,,1.0,1.0,1.0,1.0,0
andrea__braga,,1.0,1.0,1.0,1.0,0
eryka_bo,0.5905689872626149,0.46650344787383197,0.6125666992958608,0.704839379417429,0.5395350735848464,8.26521529162913
BSalvarani,1.0,1.0,1.0,1.0,1.0,0
dario_gned,1.0,1.0,1.0,1.0,1.0,0
M1chelangel_0,,-1.0,-1.0,-1.0,-1.0,0
SottoLaMole,1.0,1.0,1.0,1.0,1.0,0
ChrisPeverieri,,1.0,1.0,1.0,1.0,0
crecio74,,1.0,1.0,1.0,1.0,0
EmanueleSalern5,,0.926927365640459,0.7952593196071193,0.9432689549706197,0.7952593196071193,7.4004817681750215
barbaralai84,1.0,1.0,1.0,1.0,1.0,0
BabunitaSeco,,1.0,1.0,1.0,1.0,0
Clara_HVDT,,1.0,1.0,1.0,1.0,0
feliciagiudice1,,-1.0,1.0,-1.0,1.0,100.0
terribleteacher,,1.0,1.0,1.0,1.0,0
nameKimmo,1.0,1.0,1.0,1.0,1.0,0
catnoir3,,-1.0,-1.0,-1.0,-1.0,0
masterenproyect,1.0,1.0,1.0,1.0,1.0,0
velocevolo,,1.0,1.0,1.0,1.0,0
bioeticaweb,1.0,1.0,1.0,1.0,1.0,0
crislands,,1.0,1.0,1.0,1.0,0
LuisaCarrascoV,,1.0,1.0,1.0,1.0,0
GiaPettinelli,,1.0,1.0,1.0,1.0,0
Irus777,1.0,1.0,1.0,1.0,1.0,0
elcomercio_peru,1.0,1.0,1.0,1.0,1.0,0
NotiCampina,,1.0,1.0,1.0,1.0,0
PossibileIt,,1.0,1.0,1.0,1.0,0
ecodaipalazzi,,1.0,1.0,1.0,1.0,0
fgabry3740,,1.0,1.0,1.0,1.0,0
NinoCoppola82,1.0,1.0,1.0,1.0,1.0,0
latamaru77,,1.0,1.0,1.0,1.0,0
promocionLibros,,1.0,1.0,1.0,1.0,0
r_formigoni,,1.0,1.0,1.0,1.0,0
ErcoleRossi,1.0,1.0,1.0,1.0,1.0,0
GRAZMORGANGRACE,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
Marghe65834647,,1.0,0.8377000978875825,1.0,0.8377000978875825,8.114995105620876
jsolartep,,1.0,1.0,1.0,1.0,0
BGrisafi,,0.9591578386095221,0.9599709914256952,1.0,0.9599709914256952,2.0014504287152404
edibastianelli,-1.0,0.0,0.0,-0.33333333333333337,0.0,16.666666666666668
anna_mazzone,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
annalisapanello,,0.6677583964361917,0.9615786486697355,0.868121400219402,0.9615786486697355,4.672862422516677
FrancescoBlotto,,1.0,1.0,1.0,1.0,0
o_agudelo75,,1.0,1.0,1.0,1.0,0
coraggioEpaura,,0.8259092881561844,0.9478554284782723,0.9318937467511814,0.9478554284782723,0.7980840863545446
VanityFairIt,,1.0,1.0,1.0,1.0,0
elisa24102,,1.0,1.0,0.7777777777777778,1.0,11.11111111111111
an12frnc,1.0,1.0,1.0,1.0,1.0,0
padrearturosaiz,,1.0,1.0,1.0,1.0,0
Perdukistan,0.7764221520011908,0.9400832753206508,0.731038662284889,0.5664393758956797,0.8355609688027699,13.456079645354507
FurfaroFrancesc,,1.0,1.0,1.0,1.0,0
cantuale,,1.0,1.0,1.0,1.0,0
toyenlacalle,,1.0,1.0,1.0,1.0,0
VincentMele92,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
angelicavillg,1.0,1.0,1.0,1.0,1.0,0
SueHarris1951,1.0,1.0,1.0,1.0,1.0,0
joejo2002,1.0,1.0,1.0,1.0,1.0,0
mcdellamico,,0.9330068957476639,0.8918000652583883,1.0,0.8918000652583883,5.4099967370805855
GabrielaFor,1.0,1.0,1.0,1.0,1.0,0
FrancoDiPaola,,0.939451766080312,0.8339139748416072,1.0,0.8339139748416072,8.304301257919638
RaoGiordano,,1.0,0.9657201155599615,1.0,0.9657201155599615,1.7139942220019244
SteCavallaro,,1.0,1.0,1.0,1.0,0
niegotiziana,0.5905689872626149,0.9169133299044905,0.8575926050482836,-1.0,0.887252967476387,94.36264837381935
sonisope,1.0,1.0,1.0,1.0,1.0,0
avispadechile,,1.0,1.0,1.0,1.0,0
contini_rosario,,1.0,1.0,1.0,1.0,0
DiazAmezu,1.0,1.0,1.0,1.0,1.0,0
andreag_osteo,0.7764221520011908,0.9523415067285986,0.7288154724693666,0.8968906159332438,0.8405784895989826,2.8156063167130596
LeerCapacita,,1.0,1.0,1.0,1.0,0
vancinimaria,,1.0,1.0,1.0,1.0,0
ROBZIK,,1.0,1.0,1.0,1.0,0
MarcellaOnnis,0.5905689872626149,0.8660137914990427,0.8377000978878288,1.0,0.8518569446934358,7.407152765328212
pidemath,,1.0,1.0,1.0,1.0,0
radicalifoggia,,0.9251320090837617,0.8737818751966151,1.0,0.8737818751966151,6.3109062401692455
massimo_ascari,,1.0,1.0,1.0,1.0,0
fojarol,0.5905689872626149,0.8660137914953279,0.5184729247835239,1.0,0.6922433581394258,15.387832093028708
AmorDander771,,1.0,1.0,1.0,1.0,0
Nadif,,1.0,1.0,1.0,1.0,0
MarrtaRomero,,1.0,1.0,1.0,1.0,0
JonePierantonio,0.0,0.0,0.8571428571428572,1.0,0.4285714285714286,28.57142857142857
carmenfefe,1.0,1.0,1.0,1.0,1.0,0
MarcoMariani_IT,,1.0,0.9940639156895464,1.0,0.9940639156895464,0.296804215522678
Mattjugolino,1.0,1.0,1.0,1.0,1.0,0
curiosamen,,1.0,0.8737818751966151,0.3333333333333333,0.8737818751966151,27.02242709316409
mari_arena75,,1.0,1.0,1.0,1.0,0
gerardo_laguna,1.0,1.0,1.0,1.0,1.0,0
AdrianoGizzi,1.0,1.0,1.0,1.0,1.0,0
lanebbiapadana,,1.0,1.0,-1.0,1.0,100.0
BiasinNicola,,1.0,1.0,1.0,1.0,0
matilderossi14,,1.0,1.0,1.0,1.0,0
VGentilomo,,0.9839064341568265,0.950994044883594,1.0,0.950994044883594,2.4502977558203023
aleiannucci77,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
alosrosa57,,1.0,1.0,1.0,1.0,0
GLaveaga,1.0,1.0,1.0,1.0,1.0,0
BMalebran,,1.0,1.0,1.0,1.0,0
NadaAlfano,,1.0,1.0,1.0,1.0,0
LuigiaFio,1.0,1.0,1.0,1.0,1.0,0
AdelinaRicciar1,1.0,0.9625660045451938,0.24918791679794183,1.0,0.6058769606715678,19.706151966421608
francofalc,1.0,1.0,1.0,1.0,1.0,0
Bastard1974,,1.0,1.0,1.0,1.0,0
_Infoactualidad,,1.0,1.0,1.0,1.0,0
Fondaz_Veronesi,,1.0,1.0,1.0,1.0,0
RosanaRibera,1.0,1.0,1.0,1.0,1.0,0
iltrenoromalido,1.0,1.0,1.0,1.0,1.0,0
xpombo,,1.0,1.0,1.0,1.0,0
JUANMORALISTA,,1.0,1.0,1.0,1.0,0
lanzigiuseppe,,1.0,1.0,1.0,1.0,0
LutoEnColores,,1.0,1.0,1.0,1.0,0
MoragMcCook,,1.0,1.0,1.0,1.0,0
ronnyrosales8,1.0,1.0,1.0,1.0,1.0,0
Rosita_deMaria,,1.0,1.0,1.0,1.0,0
Ego314,1.0,1.0,1.0,1.0,1.0,0
julesbeton,,1.0,1.0,1.0,1.0,0
GIULIONE1,,1.0,1.0,1.0,1.0,0
gianvitosibilio,,1.0,1.0,1.0,1.0,0
Osteo74,0.7764221520011908,0.9523415067285986,0.8301278517946448,0.699611704368618,0.8912346792616217,9.581148744650186
jav_riv,,1.0,1.0,1.0,1.0,0
javieralvarado8,,1.0,1.0,1.0,1.0,0
DiegoAngelino83,,1.0,1.0,1.0,1.0,0
mtz1305,0.7952844936313075,0.9330068957476639,0.8377000978875825,1.0,0.8853534968176232,5.732325159118839
PillaPaladini,,0.9129546440780922,0.9720188702192442,0.9591362480507089,0.9720188702192442,0.6441311084267654
DottorWatson,,1.0,1.0,1.0,1.0,0
AntonioYepesCD,,1.0,1.0,1.0,1.0,0
fullrobyn,1.0,1.0,0.9925872206344616,1.0,0.9962936103172308,0.18531948413845756
CarloMusa,,1.0,1.0,1.0,1.0,0
Fe_DiLeo,1.0,1.0,1.0,1.0,1.0,0
francy_dream,,1.0,1.0,1.0,1.0,0
Maaninkavaara,,1.0,1.0,1.0,1.0,0
AnaGRiverPlate,,1.0,1.0,1.0,1.0,0
reyconbarba,1.0,1.0,1.0,1.0,1.0,0
rosamari732,,1.0,1.0,1.0,1.0,0
Aliicedrc,,1.0,1.0,1.0,1.0,0
PaxetBonumLux,1.0,1.0,1.0,1.0,1.0,0
iside50,-1.0,-1.0,-1.0,0.0,-1.0,50.0
crystyana2003,1.0,1.0,1.0,1.0,1.0,0
mmttccmm,1.0,1.0,1.0,1.0,1.0,0
jomacima,1.0,1.0,1.0,1.0,1.0,0
mcaratozzolo58,,1.0,1.0,1.0,1.0,0
Revolbailar,,1.0,1.0,1.0,1.0,0
OscarFlorianIBC,1.0,1.0,1.0,1.0,1.0,0
FPuggini,,1.0,1.0,1.0,1.0,0
NewsweekEspanol,,1.0,1.0,1.0,1.0,0
DAVID_PEREZ16,1.0,1.0,1.0,1.0,1.0,0
tremendaful,1.0,1.0,1.0,1.0,1.0,0
blueconomia,,1.0,1.0,1.0,1.0,0
lauramanzini_it,1.0,1.0,1.0,1.0,1.0,0
atecheseilunica,,1.0,1.0,1.0,1.0,0
anarpacheco,,1.0,1.0,1.0,1.0,0
MPenikas,,1.0,1.0,0.0,1.0,50.0
PieroSavaresi,,0.8660137914953279,0.6960684799091709,1.0,0.6960684799091709,15.196576004541457
mtbosa,,1.0,1.0,1.0,1.0,0
Angelo2456,1.0,1.0,1.0,1.0,1.0,0
Vanganel,,1.0,1.0,1.0,1.0,0
robertafidanzia,,1.0,1.0,1.0,1.0,0
de1969,,1.0,1.0,1.0,1.0,0
MilanoValdese,1.0,1.0,1.0,1.0,1.0,0
serenel14278447,1.0,1.0,1.0,1.0,1.0,0
sciollo191,,-1.0,-1.0,-1.0,-1.0,0
LeonardoR19,,1.0,1.0,1.0,1.0,0
gim_mariana,,1.0,1.0,1.0,1.0,0
monn60,,1.0,1.0,1.0,1.0,0
dalzottoflorian,1.0,1.0,1.0,1.0,1.0,0
Diveeer1,,1.0,1.0,0.0,1.0,50.0
amartpenalv,,1.0,1.0,1.0,1.0,0
carseri,,0.9468348093481179,0.9522724122615353,0.9318937467511814,0.9522724122615353,1.0189332755176916
Matteo_Munno,,1.0,1.0,1.0,1.0,0
repubblica,,1.0,1.0,1.0,1.0,0
fcastia,1.0,1.0,1.0,1.0,1.0,0
FedericoVilla2,,1.0,1.0,1.0,1.0,0
Barabba1,,1.0,1.0,1.0,1.0,0
isaabelalonsoda,1.0,1.0,1.0,1.0,1.0,0
Mediaweblife,,1.0,1.0,1.0,1.0,0
jplazav,1.0,1.0,1.0,1.0,1.0,0
889Noticias,1.0,1.0,1.0,1.0,1.0,0
spaziodimirko,,1.0,1.0,1.0,1.0,0
clastella2017,1.0,1.0,1.0,1.0,1.0,0
LLefischia,1.0,1.0,1.0,1.0,1.0,0
vivianamorchio,,1.0,1.0,1.0,1.0,0
Charlygatooo,,1.0,1.0,1.0,1.0,0
AlisaRusBuffo,1.0,1.0,1.0,1.0,1.0,0
elluas,,1.0,1.0,1.0,1.0,0
DAMTLEMHN,,1.0,1.0,1.0,1.0,0
Maurizio_Lupi,,1.0,1.0,1.0,1.0,0
75Ginny,1.0,1.0,1.0,1.0,1.0,0
RM_II_Possibile,,1.0,1.0,1.0,1.0,0
aciprensa,1.0,1.0,1.0,1.0,1.0,0
svale16,,1.0,1.0,1.0,1.0,0
giannettaOr,,1.0,1.0,1.0,1.0,0
Nic_Panta,0.5905689872626149,0.8660137914953279,0.6960684799195452,0.7644557823129252,0.7810411357074365,0.8292676697255641
scaradave,,-1.0,-1.0,-1.0,-1.0,0
BCarazzolo,,1.0,1.0,0.6666666666666666,1.0,16.666666666666668
FPactual,1.0,1.0,1.0,1.0,1.0,0
giorgiasalvato,,1.0,1.0,1.0,1.0,0
AnnamariaAcerra,1.0,1.0,1.0,1.0,1.0,0
DorisLourdes_11,1.0,1.0,1.0,1.0,1.0,0
licia_la,-1.0,-1.0,-1.0,-1.0,-1.0,0
MariaGu72189811,1.0,1.0,1.0,1.0,1.0,0
capogriso,,1.0,1.0,1.0,1.0,0
Lcungi,,0.9678128683136531,0.870994044883594,1.0,0.870994044883594,6.4502977558203
senzasinistra,0.6646329162652359,0.8969194177040154,0.7167367639920702,1.0,0.8068280908480427,9.658595457597862
pino_nostro,,1.0,1.0,1.0,1.0,0
maitesancat,,1.0,1.0,1.0,1.0,0
ilmessaggeroit,,1.0,1.0,1.0,1.0,0
g_limitone,,1.0,0.9314402311199229,1.0,0.9314402311199229,3.427988444003854
Andrearatio,1.0,1.0,1.0,1.0,1.0,0
danielat65,,1.0,1.0,1.0,1.0,0
conosbalboaga,1.0,1.0,1.0,1.0,1.0,0
sergiodadamo,,0.9278250439249123,0.7167367640431768,1.0,0.7167367640431768,14.163161797841163
gabrielezagni,,1.0,1.0,1.0,1.0,0
Ganbol74,,1.0,1.0,1.0,1.0,0
Panf57,,1.0,1.0,1.0,1.0,0
oldo_bis,0.5905689872626149,0.9027327787878199,0.8195801992139548,0.434060700109701,0.8611564890008874,21.35478944455932
micioalato,,1.0,0.6666666666666666,0.8333333333333333,0.6666666666666666,8.333333333333332
AntonellaGrim,,1.0,1.0,1.0,1.0,0
ANGELACONGIU,,1.0,1.0,1.0,1.0,0
TheG_Ralpha,,0.9251320090837617,0.747563750393528,0.0,0.747563750393528,37.378187519676395
MarisaLevi1,,1.0,1.0,1.0,1.0,0
andreaAocello,1.0,1.0,1.0,1.0,1.0,0
GASirianni,,1.0,1.0,1.0,1.0,0
milycimadevilla,1.0,1.0,1.0,1.0,1.0,0
FernandodPablo,,1.0,1.0,1.0,1.0,0
jmalavep1,,1.0,1.0,1.0,1.0,0
mottinelli,,1.0,1.0,1.0,1.0,0
jmsan314,,1.0,1.0,1.0,1.0,0
paoloigna1,,1.0,1.0,1.0,1.0,0
ahoramurciapati,,1.0,1.0,1.0,1.0,0
Sarinayetnot,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
romeo301981,0.832316458132618,0.9656398059013385,0.9131624228238907,1.0,0.9394011143626146,3.029944281869268
J_Sanchez_Serna,1.0,1.0,1.0,1.0,1.0,0
evrugi,,1.0,1.0,1.0,1.0,0
SCC_Bassano,,1.0,1.0,1.0,1.0,0
VittorioPalumbo,,0.9839064341568265,0.9494669696671177,1.0,0.9494669696671177,2.5266515166441126
MariaC_Pisani,,1.0,1.0,1.0,1.0,0
pitmun,,1.0,1.0,1.0,1.0,0
PicchixFirenze,,1.0,1.0,1.0,1.0,0
GLORIAGARRE,,1.0,1.0,1.0,1.0,0
Graciel01759600,1.0,1.0,1.0,1.0,1.0,0
ManySkills1701,1.0,1.0,1.0,1.0,1.0,0
medicojunghiano,,1.0,1.0,1.0,1.0,0
meygagoyzueta,,1.0,1.0,1.0,1.0,0
SinnovaIT,,1.0,1.0,1.0,1.0,0
p_pedra,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
PelliPetja,,1.0,1.0,1.0,1.0,0
DomenicoMazzil5,,1.0,1.0,1.0,1.0,0
fgb_sw,1.0,1.0,1.0,1.0,1.0,0
71locatelli,,0.9278250439249123,0.7167367640431768,1.0,0.7167367640431768,14.163161797841163
ValComm,,-0.016093565840255564,-0.7075049625969329,-0.6455737542015508,-0.7075049625969329,3.096560419769101
senori_dima,,1.0,1.0,1.0,1.0,0
JSaezGalan,1.0,1.0,1.0,1.0,1.0,0
elisabarbini,,1.0,1.0,1.0,1.0,0
r_portoghesi,1.0,1.0,1.0,1.0,1.0,0
TizianaSandrin4,,1.0,1.0,1.0,1.0,0
mojacar12,,1.0,1.0,1.0,1.0,0
OteroJimena,,1.0,1.0,1.0,1.0,0
zucche_rosa,,1.0,1.0,1.0,1.0,0
actuallcom,1.0,1.0,1.0,1.0,1.0,0
SI_sinistra,,1.0,0.9910920612371481,1.0,0.9910920612371481,0.44539693814259484
albebragaglia,,1.0,1.0,1.0,1.0,0
CursoPbc,1.0,1.0,1.0,1.0,1.0,0
GVNVNCR,1.0,1.0,1.0,1.0,1.0,0
concitadeg,,1.0,1.0,1.0,1.0,0
MariaLMontalban,,1.0,1.0,1.0,1.0,0
TuttoQuaNews,1.0,1.0,1.0,1.0,1.0,0
elenaruggeri2,1.0,1.0,1.0,1.0,1.0,0
Prodigo_,1.0,1.0,1.0,1.0,1.0,0
mrboo80,,1.0,1.0,1.0,1.0,0
alftab3,1.0,1.0,1.0,1.0,1.0,0
dbati79,1.0,1.0,1.0,1.0,1.0,0
GGeinzger,0.5905689872626149,0.8660137914953279,0.8377000978875825,1.0,0.8518569446914552,7.407152765427238
NickMyOnlyOne,0.22992770411451321,0.48870621812173254,0.631847848800888,0.2171136960557473,0.5602770334613103,17.15816687027815
francescafiloc2,1.0,1.0,1.0,1.0,1.0,0
JoseAsael,,1.0,1.0,1.0,1.0,0
lauralruiz,,1.0,1.0,1.0,1.0,0
cinziacaporale,0.7827096947128276,0.9729483182022277,0.8906823618277435,0.917512492746595,0.9318153400149856,0.7151423634195297
SegatDavide,1.0,1.0,1.0,1.0,1.0,0
claudia_condori,1.0,1.0,1.0,1.0,1.0,0
Franciscoteran0,,1.0,1.0,1.0,1.0,0
SignorAldo,,1.0,1.0,1.0,1.0,0
Yowsa777,1.0,1.0,1.0,1.0,1.0,0
SOLIDARIDADNET,1.0,1.0,1.0,1.0,1.0,0
RagozzinoLeo,1.0,1.0,1.0,1.0,1.0,0
virginiaolmedo,,1.0,1.0,1.0,1.0,0
angiuoniluigi,,1.0,1.0,1.0,1.0,0
javiergalanb,1.0,1.0,1.0,1.0,1.0,0
daealmar,1.0,1.0,1.0,1.0,1.0,0
FestReligioni,-1.0,-1.0,-1.0,-1.0,-1.0,0
Filomena_Gallo,0.776421944176824,0.9523415067228171,0.7288154724687368,0.6906718477997315,0.840578489595777,7.495332089802275
licilook,1.0,1.0,1.0,1.0,1.0,0
ilPFmax,,1.0,1.0,1.0,1.0,0
Megavatio29,,1.0,1.0,1.0,1.0,0
Sara_6277,1.0,1.0,1.0,1.0,1.0,0
karinaf818,,1.0,1.0,1.0,1.0,0
RadioRadicale,0.7764221520011908,0.9591578386041201,0.9199419828510452,0.876185203949235,0.9395499107275826,3.16823533891738
Voluntario13,1.0,1.0,1.0,1.0,1.0,0
anasanchezv,1.0,1.0,1.0,1.0,1.0,0
SurrexitVere,,1.0,1.0,1.0,1.0,0
straditeresa,,1.0,1.0,1.0,1.0,0
2014Criame,,1.0,1.0,1.0,1.0,0
Terenzio631976,1.0,1.0,1.0,1.0,1.0,0
dorlando1959,,1.0,0.9657201155599615,0.8027210884353742,0.9657201155599615,8.149951356229368
AGherbitz,,1.0,0.0,-0.21678031205216014,0.0,10.839015602608008
IlariaValenzi,,1.0,1.0,1.0,1.0,0
SaffronHorizon,,0.9548612583880246,0.8268639455244076,0.89160984397392,0.8268639455244076,3.23729492247562
SilvioRosati,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.8957108569565446,5.001480835150013
CNT_Graficas,,1.0,1.0,1.0,1.0,0
EleGV25,1.0,1.0,1.0,1.0,1.0,0
CiranGuccini,0.7764221520011908,0.9523415067285986,0.8613880591281359,1.0,0.9068647829283673,4.656760853581638
mexican_journal,,1.0,1.0,1.0,1.0,0
LuigiManconi1,,1.0,0.0,0.3333333333333333,0.0,16.666666666666664
VirginiaBerni,,0.9251320090837617,0.7475637503932303,0.5664393758956797,0.7475637503932303,9.05621872487753
mitzicim,0.5905689872626149,0.9553379304984425,0.9188500489437912,1.0,0.9370939897211168,3.1453005139441603
karlabarriosr,1.0,1.0,1.0,1.0,1.0,0
Blumeweb,0.5905689872626149,0.9330068957476639,1.0,1.0,0.9665034478738319,1.6748276063084044
rarimani,1.0,1.0,1.0,1.0,1.0,0
fsiciliani,,0.9251320090837617,0.8737818751966151,0.7832196879478399,0.8737818751966151,4.528109362438759
EnriqueAguilarJ,1.0,1.0,1.0,1.0,1.0,0
Castruccio64,1.0,1.0,1.0,1.0,1.0,0
unoscribacchino,,1.0,1.0,1.0,1.0,0
MARCORO85689092,-1.0,-1.0,1.0,1.0,0.0,50.0
Fletan,1.0,1.0,1.0,1.0,1.0,0
cnp10,,1.0,1.0,1.0,1.0,0
arquitek216,,1.0,1.0,1.0,1.0,0
roman_carret,,1.0,1.0,1.0,1.0,0
Lazaro_Perez94,1.0,1.0,1.0,1.0,1.0,0
BlogLCU,1.0,1.0,1.0,1.0,1.0,0
lugonzalez_h,1.0,1.0,1.0,1.0,1.0,0
valelibera,,1.0,1.0,1.0,1.0,0
vit_marco,,0.9278250439350282,0.7167367640288593,1.0,0.7167367640288593,14.163161798557034
cappellini_c,,1.0,1.0,1.0,1.0,0
FilomenaNatale,,1.0,1.0,1.0,1.0,0
DoctoraPaty,,1.0,1.0,1.0,1.0,0
vedocose,,0.9839064341568265,0.8424924514027057,0.8795716784464774,0.8424924514027057,1.8539613521885878
DriverMattia198,,1.0,1.0,1.0,1.0,0
Annadrx00,,1.0,1.0,1.0,1.0,0
maualberti,,0.9523415067285986,0.9095802263843895,0.9139919781070458,0.9095802263843895,0.22058758613281437
babi_lolita,,1.0,1.0,1.0,1.0,0
joseangeljt,,1.0,1.0,1.0,1.0,0
ondameme,,0.8901763497103369,0.7498090446638119,0.8978406201267721,0.7498090446638119,7.40157877314801
blanca_mar2004,,1.0,1.0,1.0,1.0,0
lndieNewsNow,,0.9251320090903875,0.7475637503938255,1.0,0.7475637503938255,12.621812480308725
no_dhont,,1.0,1.0,1.0,1.0,0
xindyta10,,1.0,1.0,1.0,1.0,0
EmanuKant,1.0,1.0,1.0,1.0,1.0,0
LucianaMatarese,,1.0,1.0,1.0,1.0,0
Lindauauaua,0.7764221520011908,0.9523415067285986,0.7288154724693666,0.6906718477997315,0.8405784895989826,7.495332089962559
coracaprio,1.0,1.0,1.0,1.0,1.0,0
redazionenaz,,1.0,1.0,1.0,1.0,0
teuz1313,,1.0,1.0,1.0,1.0,0
chusa21,,1.0,1.0,1.0,1.0,0
AlbertoForesti3,,1.0,1.0,0.5935374149659864,1.0,20.323129251700678
RitaFrazzoni,,0.8259092881561844,1.0,0.8978406201267721,1.0,5.107968993661394
philipnitschke,1.0,1.0,1.0,1.0,1.0,0
