Nodo,Venezuela Settembre,Venezuela Ottobre,Venezuela Novembre,Venezuela Dicembre,Venezuela Dicembre Predetto,Venezuelaerrore
Fm2gomera,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Lolamont,,1.0,1.0,1.0,1.0,0
AliciaAhora,,1.0,1.0,1.0,1.0,0
agilex2,,1.0,0.9183234081393232,1.0,0.83664681627864756,8.167659186067622
FreRuozzi,0.5905689872626149,0.8660137914953279,0.7114819730844952,1.0,0.84360123643602603,7.819938178198699
PafSamu,,0.9419697627187281,0.9652369523188482,0.9318937467511814,0.98850414191896874,2.830519758389366
larobbina,,1.0,1.0,1.0,1.0,0
Jraulic,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Veronica_Maz,,0.9678128683136531,0.8074919858875301,0.876185203949235,0.64717110346140738,11.450705024391382
grandesse,,1.0,1.0,1.0,1.0,0
pa__rm,,1.0,0.8377000978875825,0.0,0.67540019577516586,33.770009788758294
tanatologiamex,,1.0,1.0,1.0,1.0,0
Natalia01488076,,1.0,1.0,1.0,1.0,0
lucabattanta,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Radio3tweet,,1.0,1.0,1.0,1.0,0
Zibelinam,,1.0,1.0,1.0,1.0,0
jonascardona,,1.0,1.0,1.0,1.0,0
AnnaMariaRosas1,0.5905689872626149,0.8660137914953279,0.3377000978875825,0.6666666666666666,0.34522540284014247,16.072063191326208
zerozerozecche,,1.0,1.0,1.0,1.0,0
webnauta5_9,1.0,1.0,0.7142857142857143,0.5,0.6190476190476184,5.952380952380921
nadia_corcione,,1.0,1.0,1.0,1.0,0
nanita7m,,1.0,1.0,1.0,1.0,0
Luisgrod,,1.0,1.0,1.0,1.0,0
GianGiach,0.7764221520011908,0.8100499515823951,0.705502220136765,0.7134573241192677,0.69307150937569095,1.0192907371788351
RodriguezPinero,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
IsabelMariaAlmo,,1.0,1.0,1.0,1.0,0
Lexie_The_Queen,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.96551242575690566,8.491559275168065
tiziana_magnani,,1.0,1.0,1.0,1.0,0
MERITOCRACIA2,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
RosannaPace89,,1.0,1.0,1.0,1.0,0
geriatra_1,,1.0,1.0,1.0,1.0,0
txuslaguay,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
raffaghellogian,1.0,0.9129546440780922,0.9855411834280344,0.8978406201267721,0.95170645926340947,2.693291956831867
maddyvalerio06,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
AnaM_GallardoP,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
MCarmenJordan,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
BorsottiAlessio,0.6929267966356258,0.9169133299044905,0.7547614650115806,1.0,0.85003519889318702,7.498240055340649
Jada_win,1.0,1.0,1.0,0.5,0.99999999999999967,24.999999999999982
Mucci1963,,1.0,1.0,1.0,1.0,0
gironisrael,,1.0,1.0,1.0,1.0,0
violet6femme,,1.0,1.0,1.0,1.0,0
culturacomplu,,1.0,1.0,1.0,1.0,0
monikant5,1.0,0.9643149591346801,0.8341779916039317,1.0,0.767008975183469,11.64955124082655
pacienteseguro,,1.0,1.0,1.0,1.0,0
emocionycambio,,1.0,1.0,1.0,1.0,0
HaapalaRiitta,,-1.0,1.0,1.0,1.0,0
KZeneise,,1.0,1.0,1.0,1.0,0
Carmenr39892097,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.96551242575690566,8.491559275168065
MiikkaKeranen,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
capitanharlock2,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
pilardlsh,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
zolangegonzalez,,1.0,1.0,1.0,1.0,0
_tintalibre,,1.0,1.0,1.0,1.0,0
gothicprofile,,1.0,1.0,1.0,1.0,0
stefania_camosi,,1.0,1.0,1.0,1.0,0
parlattando,,1.0,1.0,1.0,1.0,0
FrancesJose,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
ValoresSociedad,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
1_Joe89,,1.0,1.0,1.0,1.0,0
matteocassa2,,1.0,1.0,1.0,1.0,0
gossiptvenews,,1.0,1.0,1.0,1.0,0
sheilly_ann,,1.0,1.0,1.0,1.0,0
davideormellese,,1.0,1.0,1.0,1.0,0
ecocom,,1.0,1.0,1.0,1.0,0
AgneluttoP,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
JuanyGar63,,1.0,1.0,1.0,1.0,0
RepFederalChile,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
ErnestNunezG,,1.0,1.0,1.0,1.0,0
GironArevalo,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
cuidadosSM,,1.0,1.0,1.0,1.0,0
PPolicy_News,1.0,1.0,1.0,-1.0,0.99999999999999967,99.99999999999997
VincinoWeb,-1.0,-1.0,-1.0,-1.0,-0.99999999999999967,1.6653345369377348e-14
lali_amiga,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
pajarrraca,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
luisaadani,,1.0,1.0,1.0,1.0,0
BUENOTE184,,1.0,1.0,1.0,1.0,0
PossidonioGiord,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
esajas1,-1.0,-1.0,-1.0,-1.0,-0.99999999999999967,1.6653345369377348e-14
godiegarciat,,1.0,1.0,1.0,1.0,0
mirochis,,1.0,1.0,1.0,1.0,0
Antijuridicidad,,1.0,1.0,1.0,1.0,0
GloriaFuentesSa,,1.0,1.0,1.0,1.0,0
UAAR_it,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
elenamente3,,0.5905703640004374,1.0,1.0,1.0,0
margampons,,1.0,1.0,1.0,1.0,0
jlprequejo,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
EleonoraFrance,,1.0,1.0,1.0,1.0,0
yppi2011,,1.0,0.9314402311199229,1.0,0.86288046223984638,6.855976888007681
Derechoalavida,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
JaumeFuster_RS,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
GaiaGuasp,,0.9678128683136531,0.7549702244179696,0.5442624579844915,0.54212758052228704,0.10674387311022104
sil_viar0,,1.0,1.0,1.0,1.0,0
Valter14032653,,-1.0,-1.0,-1.0,-1.0,0
EoLC_research,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
giu33liana,0.2952845498199721,0.667758396430139,0.6821889678015736,0.7362428004388039,0.93531505599882958,9.953612778001286
PoliticRetwitt,,1.0,0.9895775895448635,1.0,0.97915517908972727,1.0422410455136366
MauroBeltramo,,1.0,1.0,1.0,1.0,0
LadyJosepha,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
laurabergamas,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
MarioPa56744878,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
DoraMillaci,,1.0,1.0,1.0,1.0,0
ReteComuniSIN,,1.0,1.0,1.0,1.0,0
efepress,,1.0,1.0,1.0,1.0,0
Heltos,,1.0,1.0,1.0,1.0,0
IBCCanarias,,1.0,1.0,1.0,1.0,0
anestraat,,1.0,1.0,1.0,1.0,0
mjrmb,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
brunanera39,,1.0,1.0,1.0,1.0,0
jomononix,,1.0,1.0,1.0,1.0,0
eliadallaglio,,1.0,1.0,1.0,1.0,0
hazteoir,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
SYMPOSIUMnews,,1.0,1.0,1.0,1.0,0
ErmannoCastaldo,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
bennymusillami,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
reinadido,,1.0,1.0,1.0,1.0,0
pandaudrey,,-1.0,-1.0,-1.0,-1.0,0
HealthLawQUT,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
asceppacerca,,1.0,1.0,1.0,1.0,0
Vandabio,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.96551242575690566,8.491559275168065
luciavized,,1.0,1.0,1.0,1.0,0
kkonigliani,,1.0,1.0,-1.0,1.0,100.0
Soy_Eleazar,,1.0,1.0,1.0,1.0,0
EdoardoQuaquini,,0.9634853534615876,0.8793359631791603,0.9260421096551374,0.79518657289673378,6.542776837920183
Elio50662856,,0.9071824001275135,0.4734835690733169,0.2652270800845148,0.039784738019121413,11.272117103269668
fatina909,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
enzo2308,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
santinaf,,1.0,1.0,1.0,1.0,0
Giustizia47Vera,0.7764221520011908,0.9841138355761996,0.9096051574897889,0.8968906159332438,1.0,5.155469203337809
JesusPage1,,1.0,1.0,1.0,1.0,0
divita_miriam,1.0,1.0,0.9314402311199229,0.7040816326530612,0.90858697482656348,10.225267108675112
Inexhibit_mag,,0.9678128683136531,0.7549702244179696,0.8968906159332438,0.54212758052228704,17.738151770547837
FlorianaMissori,,1.0,1.0,1.0,1.0,0
ANTONIACUE,,1.0,1.0,1.0,1.0,0
elmostrador,,1.0,1.0,1.0,1.0,0
andrea__braga,,1.0,1.0,1.0,1.0,0
eryka_bo,0.5905689872626149,0.46650344787383197,0.6125666992958608,0.704839379417429,0.57854409017734831,6.314764462004035
BSalvarani,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
dario_gned,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
M1chelangel_0,,-1.0,-1.0,-1.0,-1.0,0
SottoLaMole,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
ChrisPeverieri,,1.0,1.0,1.0,1.0,0
crecio74,,1.0,1.0,1.0,1.0,0
EmanueleSalern5,,0.926927365640459,0.7952593196071193,0.9432689549706197,0.66359127357378034,13.983884069841967
barbaralai84,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
BabunitaSeco,,1.0,1.0,1.0,1.0,0
Clara_HVDT,,1.0,1.0,1.0,1.0,0
feliciagiudice1,,-1.0,1.0,-1.0,1.0,100.0
terribleteacher,,1.0,1.0,1.0,1.0,0
nameKimmo,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
catnoir3,,-1.0,-1.0,-1.0,-1.0,0
masterenproyect,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
velocevolo,,1.0,1.0,1.0,1.0,0
bioeticaweb,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
crislands,,1.0,1.0,1.0,1.0,0
LuisaCarrascoV,,1.0,1.0,1.0,1.0,0
GiaPettinelli,,1.0,1.0,1.0,1.0,0
Irus777,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
elcomercio_peru,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
NotiCampina,,1.0,1.0,1.0,1.0,0
PossibileIt,,1.0,1.0,1.0,1.0,0
ecodaipalazzi,,1.0,1.0,1.0,1.0,0
fgabry3740,,1.0,1.0,1.0,1.0,0
NinoCoppola82,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
latamaru77,,1.0,1.0,1.0,1.0,0
promocionLibros,,1.0,1.0,1.0,1.0,0
r_formigoni,,1.0,1.0,1.0,1.0,0
ErcoleRossi,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
GRAZMORGANGRACE,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.96551242575690566,8.491559275168065
Marghe65834647,,1.0,0.8377000978875825,1.0,0.67540019577516586,16.229990211241706
jsolartep,,1.0,1.0,1.0,1.0,0
BGrisafi,,0.9591578386095221,0.9599709914256952,1.0,0.96078414424186886,1.9607927879065568
edibastianelli,-1.0,0.0,0.0,-0.33333333333333337,0.66666666666666741,50.00000000000004
anna_mazzone,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.96551242575690566,8.491559275168065
annalisapanello,,0.6677583964361917,0.9615786486697355,0.868121400219402,1.0,6.593929989029901
FrancescoBlotto,,1.0,1.0,1.0,1.0,0
o_agudelo75,,1.0,1.0,1.0,1.0,0
coraggioEpaura,,0.8259092881561844,0.9478554284782723,0.9318937467511814,1.0,3.405312662440929
VanityFairIt,,1.0,1.0,1.0,1.0,0
elisa24102,,1.0,1.0,0.7777777777777778,1.0,11.11111111111111
an12frnc,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
padrearturosaiz,,1.0,1.0,1.0,1.0,0
Perdukistan,0.7764221520011908,0.9400832753206508,0.731038662284889,0.5664393758956797,0.77046454015260801,10.201258212846415
FurfaroFrancesc,,1.0,1.0,1.0,1.0,0
cantuale,,1.0,1.0,1.0,1.0,0
toyenlacalle,,1.0,1.0,1.0,1.0,0
VincentMele92,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.96551242575690566,8.491559275168065
angelicavillg,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
SueHarris1951,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
joejo2002,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
mcdellamico,,0.9330068957476639,0.8918000652583883,1.0,0.85059323476911286,7.470338261544357
GabrielaFor,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
FrancoDiPaola,,0.939451766080312,0.8339139748416072,1.0,0.72837618360290302,13.58119081985485
RaoGiordano,,1.0,0.9657201155599615,1.0,0.93144023111992391,3.4279884440038044
SteCavallaro,,1.0,1.0,1.0,1.0,0
niegotiziana,0.5905689872626149,0.9169133299044905,0.8575926050482836,-1.0,1.0,100.0
sonisope,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
avispadechile,,1.0,1.0,1.0,1.0,0
contini_rosario,,1.0,1.0,1.0,1.0,0
DiazAmezu,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
andreag_osteo,0.7764221520011908,0.9523415067285986,0.7288154724693666,0.8968906159332438,0.7715863642012275,6.265212586600816
LeerCapacita,,1.0,1.0,1.0,1.0,0
vancinimaria,,1.0,1.0,1.0,1.0,0
ROBZIK,,1.0,1.0,1.0,1.0,0
MarcellaOnnis,0.5905689872626149,0.8660137914990427,0.8377000978878288,1.0,1.0,0
pidemath,,1.0,1.0,1.0,1.0,0
radicalifoggia,,0.9251320090837617,0.8737818751966151,1.0,0.8224317413094685,8.878412934526574
massimo_ascari,,1.0,1.0,1.0,1.0,0
fojarol,0.5905689872626149,0.8660137914953279,0.5184729247835239,1.0,0.58625583870139752,20.687208064930125
AmorDander771,,1.0,1.0,1.0,1.0,0
Nadif,,1.0,1.0,1.0,1.0,0
MarrtaRomero,,1.0,1.0,1.0,1.0,0
JonePierantonio,0.0,0.0,0.8571428571428572,1.0,1.0,0
carmenfefe,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
MarcoMariani_IT,,1.0,0.9940639156895464,1.0,0.98812783137909321,0.5936084310453393
Mattjugolino,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
curiosamen,,1.0,0.8737818751966151,0.3333333333333333,0.74756375039323086,20.711520852994877
mari_arena75,,1.0,1.0,1.0,1.0,0
gerardo_laguna,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
AdrianoGizzi,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
lanebbiapadana,,1.0,1.0,-1.0,1.0,100.0
BiasinNicola,,1.0,1.0,1.0,1.0,0
matilderossi14,,1.0,1.0,1.0,1.0,0
VGentilomo,,0.9839064341568265,0.950994044883594,1.0,0.91808165561036148,4.095917219481926
aleiannucci77,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.96551242575690566,8.491559275168065
alosrosa57,,1.0,1.0,1.0,1.0,0
GLaveaga,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
BMalebran,,1.0,1.0,1.0,1.0,0
NadaAlfano,,1.0,1.0,1.0,1.0,0
LuigiaFio,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
AdelinaRicciar1,1.0,0.9625660045451938,0.24918791679794183,1.0,-0.01356077608768036,50.678038804384016
francofalc,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Bastard1974,,1.0,1.0,1.0,1.0,0
_Infoactualidad,,1.0,1.0,1.0,1.0,0
Fondaz_Veronesi,,1.0,1.0,1.0,1.0,0
RosanaRibera,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
iltrenoromalido,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
xpombo,,1.0,1.0,1.0,1.0,0
JUANMORALISTA,,1.0,1.0,1.0,1.0,0
lanzigiuseppe,,1.0,1.0,1.0,1.0,0
LutoEnColores,,1.0,1.0,1.0,1.0,0
MoragMcCook,,1.0,1.0,1.0,1.0,0
ronnyrosales8,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Rosita_deMaria,,1.0,1.0,1.0,1.0,0
Ego314,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
julesbeton,,1.0,1.0,1.0,1.0,0
GIULIONE1,,1.0,1.0,1.0,1.0,0
gianvitosibilio,,1.0,1.0,1.0,1.0,0
Osteo74,0.7764221520011908,0.9523415067285986,0.8301278517946448,0.699611704368618,0.90666953663493177,10.35289161331569
jav_riv,,1.0,1.0,1.0,1.0,0
javieralvarado8,,1.0,1.0,1.0,1.0,0
DiegoAngelino83,,1.0,1.0,1.0,1.0,0
mtz1305,0.7952844936313075,0.9330068957476639,0.8377000978875825,1.0,0.89774610001179278,5.112694999410361
PillaPaladini,,0.9129546440780922,0.9720188702192442,0.9591362480507089,1.0,2.0431875974645575
DottorWatson,,1.0,1.0,1.0,1.0,0
AntonioYepesCD,,1.0,1.0,1.0,1.0,0
fullrobyn,1.0,1.0,0.9925872206344616,1.0,0.99011629417928182,0.494185291035909
CarloMusa,,1.0,1.0,1.0,1.0,0
Fe_DiLeo,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
francy_dream,,1.0,1.0,1.0,1.0,0
Maaninkavaara,,1.0,1.0,1.0,1.0,0
AnaGRiverPlate,,1.0,1.0,1.0,1.0,0
reyconbarba,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
rosamari732,,1.0,1.0,1.0,1.0,0
Aliicedrc,,1.0,1.0,1.0,1.0,0
PaxetBonumLux,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
iside50,-1.0,-1.0,-1.0,0.0,-0.99999999999999967,49.999999999999986
crystyana2003,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
mmttccmm,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
jomacima,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
mcaratozzolo58,,1.0,1.0,1.0,1.0,0
Revolbailar,,1.0,1.0,1.0,1.0,0
OscarFlorianIBC,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
FPuggini,,1.0,1.0,1.0,1.0,0
NewsweekEspanol,,1.0,1.0,1.0,1.0,0
DAVID_PEREZ16,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
tremendaful,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
blueconomia,,1.0,1.0,1.0,1.0,0
lauramanzini_it,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
atecheseilunica,,1.0,1.0,1.0,1.0,0
anarpacheco,,1.0,1.0,1.0,1.0,0
MPenikas,,1.0,1.0,0.0,1.0,50.0
PieroSavaresi,,0.8660137914953279,0.6960684799091709,1.0,0.52612316832301464,23.693841583849267
mtbosa,,1.0,1.0,1.0,1.0,0
Angelo2456,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Vanganel,,1.0,1.0,1.0,1.0,0
robertafidanzia,,1.0,1.0,1.0,1.0,0
de1969,,1.0,1.0,1.0,1.0,0
MilanoValdese,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
serenel14278447,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
sciollo191,,-1.0,-1.0,-1.0,-1.0,0
LeonardoR19,,1.0,1.0,1.0,1.0,0
gim_mariana,,1.0,1.0,1.0,1.0,0
monn60,,1.0,1.0,1.0,1.0,0
dalzottoflorian,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Diveeer1,,1.0,1.0,0.0,1.0,50.0
amartpenalv,,1.0,1.0,1.0,1.0,0
carseri,,0.9468348093481179,0.9522724122615353,0.9318937467511814,0.95771001517495336,1.2908134211885969
Matteo_Munno,,1.0,1.0,1.0,1.0,0
repubblica,,1.0,1.0,1.0,1.0,0
fcastia,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
FedericoVilla2,,1.0,1.0,1.0,1.0,0
Barabba1,,1.0,1.0,1.0,1.0,0
isaabelalonsoda,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
Mediaweblife,,1.0,1.0,1.0,1.0,0
jplazav,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
889Noticias,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
spaziodimirko,,1.0,1.0,1.0,1.0,0
clastella2017,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
LLefischia,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
vivianamorchio,,1.0,1.0,1.0,1.0,0
Charlygatooo,,1.0,1.0,1.0,1.0,0
AlisaRusBuffo,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
elluas,,1.0,1.0,1.0,1.0,0
DAMTLEMHN,,1.0,1.0,1.0,1.0,0
Maurizio_Lupi,,1.0,1.0,1.0,1.0,0
75Ginny,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
RM_II_Possibile,,1.0,1.0,1.0,1.0,0
aciprensa,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
svale16,,1.0,1.0,1.0,1.0,0
giannettaOr,,1.0,1.0,1.0,1.0,0
Nic_Panta,0.5905689872626149,0.8660137914953279,0.6960684799195452,0.7644557823129252,0.82304991221609303,2.9297064951583907
scaradave,,-1.0,-1.0,-1.0,-1.0,0
BCarazzolo,,1.0,1.0,0.6666666666666666,1.0,16.666666666666668
FPactual,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
giorgiasalvato,,1.0,1.0,1.0,1.0,0
AnnamariaAcerra,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
DorisLourdes_11,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
licia_la,-1.0,-1.0,-1.0,-1.0,-0.99999999999999967,1.6653345369377348e-14
MariaGu72189811,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
capogriso,,1.0,1.0,1.0,1.0,0
Lcungi,,0.9678128683136531,0.870994044883594,1.0,0.77417522145353523,11.291238927323239
senzasinistra,0.6646329162652359,0.8969194177040154,0.7167367639920702,1.0,0.81153354704727432,9.423322647636285
pino_nostro,,1.0,1.0,1.0,1.0,0
maitesancat,,1.0,1.0,1.0,1.0,0
ilmessaggeroit,,1.0,1.0,1.0,1.0,0
g_limitone,,1.0,0.9314402311199229,1.0,0.86288046223984638,6.855976888007681
Andrearatio,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
danielat65,,1.0,1.0,1.0,1.0,0
conosbalboaga,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
sergiodadamo,,0.9278250439249123,0.7167367640431768,1.0,0.50564848416144237,24.71757579192788
gabrielezagni,,1.0,1.0,1.0,1.0,0
Ganbol74,,1.0,1.0,1.0,1.0,0
Panf57,,1.0,1.0,1.0,1.0,0
oldo_bis,0.5905689872626149,0.9027327787878199,0.8195801992139548,0.434060700109701,0.9999718670394695,28.295558346488427
micioalato,,1.0,0.6666666666666666,0.8333333333333333,0.33333333333333437,24.999999999999943
AntonellaGrim,,1.0,1.0,1.0,1.0,0
ANGELACONGIU,,1.0,1.0,1.0,1.0,0
TheG_Ralpha,,0.9251320090837617,0.747563750393528,0.0,0.56999549170329489,28.499774585164744
MarisaLevi1,,1.0,1.0,1.0,1.0,0
andreaAocello,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
GASirianni,,1.0,1.0,1.0,1.0,0
milycimadevilla,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
FernandodPablo,,1.0,1.0,1.0,1.0,0
jmalavep1,,1.0,1.0,1.0,1.0,0
mottinelli,,1.0,1.0,1.0,1.0,0
jmsan314,,1.0,1.0,1.0,1.0,0
paoloigna1,,1.0,1.0,1.0,1.0,0
ahoramurciapati,,1.0,1.0,1.0,1.0,0
Sarinayetnot,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.96551242575690566,8.491559275168065
romeo301981,0.832316458132618,0.9656398059013385,0.9131624228238907,1.0,0.98455219364388813,0.7723903178055935
J_Sanchez_Serna,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
evrugi,,1.0,1.0,1.0,1.0,0
SCC_Bassano,,1.0,1.0,1.0,1.0,0
VittorioPalumbo,,0.9839064341568265,0.9494669696671177,1.0,0.91502750517740938,4.248624741129531
MariaC_Pisani,,1.0,1.0,1.0,1.0,0
pitmun,,1.0,1.0,1.0,1.0,0
PicchixFirenze,,1.0,1.0,1.0,1.0,0
GLORIAGARRE,,1.0,1.0,1.0,1.0,0
Graciel01759600,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
ManySkills1701,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
medicojunghiano,,1.0,1.0,1.0,1.0,0
meygagoyzueta,,1.0,1.0,1.0,1.0,0
SinnovaIT,,1.0,1.0,1.0,1.0,0
p_pedra,,0.8259092881561844,0.8957108569565446,0.7956812402535444,0.96551242575690566,8.491559275168065
PelliPetja,,1.0,1.0,1.0,1.0,0
DomenicoMazzil5,,1.0,1.0,1.0,1.0,0
fgb_sw,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
71locatelli,,0.9278250439249123,0.7167367640431768,1.0,0.50564848416144237,24.71757579192788
ValComm,,-0.016093565840255564,-0.7075049625969329,-0.6455737542015508,-1.0,17.72131228992246
senori_dima,,1.0,1.0,1.0,1.0,0
JSaezGalan,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
elisabarbini,,1.0,1.0,1.0,1.0,0
r_portoghesi,1.0,1.0,1.0,1.0,0.99999999999999967,1.6653345369377348e-14
TizianaSandrin4,,1.0,1.0,1.0,1.0,0
mojacar12,,1.0,1.0,1.0,1.0,0
OteroJimena,,1.0,1.0,1.0,1.0,0
zucche_rosa,,1.0,1.0,1.0,1.0,0
